aib_name,aib_Administrative,aib_Administrative_Duration,aib_Informational,aib_Informational_Duration,aib_ProductRelated,aib_ProductRelated_Duration,aib_BounceRates,aib_ExitRates,aib_PageValues,aib_SpecialDay,aib_Month,aib_OperatingSystems,aib_Browser,aib_Region,aib_TrafficType,aib_VisitorType,aib_Weekend,aib_Revenue
Customer213,1,108.8,0,0,15,387.4,0,0.004166667,0,0,June,2,2,1,2,New_Visitor,FALSE,FALSE
Customer214,1,0,0,0,3,121.2704225,0,0.04,36.14032284,0,Oct,2,2,1,4,Returning_Visitor,FALSE,TRUE
Customer215,1,28,0,0,14,924,0.014285714,0.028571429,0,0,May,1,1,3,4,Returning_Visitor,TRUE,FALSE
Customer216,0,0,0,0,4,72.66666667,0,0.083333333,0,0.4,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
Customer217,0,0,0,0,8,561.5,0,0.05,0,0,Dec,2,4,7,20,Returning_Visitor,FALSE,FALSE
Customer218,4,82.5,0,0,16,299.5,0,0.005555556,0,0,Dec,1,1,4,2,Returning_Visitor,TRUE,FALSE
Customer219,0,0,0,0,18,472,0.030555556,0.034444444,0,0.8,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
Customer220,0,0,0,0,9,953.8333333,0,0.011428571,92.83857143,0,May,3,2,1,5,Returning_Visitor,TRUE,TRUE
Customer221,0,0,0,0,1,0,0.2,0.2,0,0,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
Customer222,0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,3,3,Returning_Visitor,TRUE,FALSE
Customer223,4,132.6666667,0,0,25,773.5595238,0,0.027572016,5.167133333,0,May,3,2,2,2,Returning_Visitor,FALSE,TRUE
Customer224,4,1347.75,0,0,22,3410.875,0.019871795,0.09,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer225,9,175.9345238,4,54.5,229,6606.783899,0.00373444,0.015020196,8.896836973,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
Customer226,0,0,0,0,11,241,0,0.018181818,0,0,Mar,2,2,5,1,Returning_Visitor,FALSE,FALSE
Customer227,0,0,4,8,66,1514.83631,0.022887324,0.044913928,0,0,Dec,2,2,6,2,Returning_Visitor,FALSE,FALSE
Customer228,3,242,0,0,12,286,0,0.014285714,0,0,Mar,1,1,1,2,New_Visitor,TRUE,FALSE
Customer229,0,0,0,0,5,360.75,0,0.04,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
Customer230,1,19,0,0,22,525.2666667,0,0.007709751,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
Customer231,3,47.2,0,0,2,12,0,0.04,0,0,Sep,2,5,4,2,New_Visitor,FALSE,FALSE
Customer232,5,120,1,0,27,1583.596154,0,0.028282828,39.63270309,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
Customer233,0,0,0,0,52,1624.223485,0.007692308,0.032692308,0,1,May,2,2,7,6,Returning_Visitor,TRUE,FALSE
Customer234,1,19.2,0,0,55,3134.066667,0,0.006666667,5.767419658,0,Aug,2,4,1,1,Returning_Visitor,TRUE,FALSE
Customer235,1,87,3,40,17,546,0,0.004761905,0,0,Mar,3,6,1,1,Returning_Visitor,TRUE,FALSE
Customer236,0,0,1,0,28,2743.216667,0.020689655,0.042528736,0,0,Mar,2,5,2,1,Returning_Visitor,FALSE,FALSE
Customer237,7,46.3,0,0,2,9,0,0.025,0,0,Sep,2,4,1,2,New_Visitor,FALSE,FALSE
Customer238,0,0,0,0,16,748.4,0.014285714,0.035714286,43.19228571,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
Customer239,2,242.5,0,0,59,5004.229167,0.006779661,0.034387947,0,0,Dec,2,5,3,2,Returning_Visitor,TRUE,FALSE
Customer240,0,0,2,46,9,546,0,0.02,0,0,Mar,2,6,1,2,Returning_Visitor,FALSE,FALSE
Customer241,2,27.46666667,3,245.8,28,524.06,0.02,0.054666667,20.42600013,0,Oct,2,2,7,1,Returning_Visitor,FALSE,TRUE
Customer242,0,0,0,0,13,135.875,0.030769231,0.076923077,0,0,Nov,1,2,1,1,Returning_Visitor,TRUE,FALSE
Customer243,0,0,0,0,13,171.5,0.019230769,0.080769231,0,0.8,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer244,3,94,0,0,19,707.2666667,0,0.035714286,0,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
Customer245,0,0,0,0,5,50,0.16,0.18,0,0.4,May,1,2,2,4,Returning_Visitor,FALSE,FALSE
Customer246,0,0,0,0,14,266.0166667,0,0.042857143,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
Customer247,0,0,0,0,5,117.75,0,0.04,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer248,0,0,2,59.5,43,760.875,0.018412698,0.036790123,0,0,Dec,4,2,1,2,Returning_Visitor,TRUE,FALSE
Customer249,3,49.5,1,0,50,1570.362302,0.008959436,0.027766386,1.818480813,0,Nov,3,2,1,10,Returning_Visitor,FALSE,TRUE
Customer250,10,341.4285714,0,0,78,2588.077268,0.008333333,0.012068881,2.554071429,0,May,3,2,2,6,Returning_Visitor,TRUE,FALSE
Customer251,3,223,1,24,27,1460.566667,0,0.006666667,0,0,Mar,2,2,8,2,New_Visitor,TRUE,FALSE
Customer252,2,60,0,0,20,717.6166667,0,0.004761905,60.19477937,0,Mar,2,5,9,2,Returning_Visitor,FALSE,TRUE
Customer253,5,72.5,0,0,55,936.1333333,0.003571429,0.020238095,23.27552205,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
Customer254,11,167.1666667,6,348,172,4086.144897,0.000555556,0.009603919,1.418440397,0.4,May,2,7,7,3,Returning_Visitor,FALSE,FALSE
Customer255,2,37.33333333,0,0,31,1552.883333,0,0.008333333,0,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
Customer256,6,416,2,121,94,2881.684524,0.006122449,0.025340136,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE,FALSE
Customer257,0,0,4,37,69,4112.394444,0.007123288,0.022355057,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE,FALSE
Customer258,0,0,0,0,19,1065.9,0.016666667,0.04021164,0,1,May,1,1,1,6,Returning_Visitor,TRUE,FALSE
Customer259,0,0,0,0,22,622.25,0.003030303,0.006060606,0,0.2,Feb,2,5,1,4,Returning_Visitor,FALSE,FALSE
Customer260,0,0,0,0,49,2612.357143,0,0.00952381,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer261,0,0,0,0,17,842.75,0,0.04,0,0,Dec,2,5,3,1,Returning_Visitor,FALSE,FALSE
Customer262,5,27.4,0,0,5,51.2,0,0.005,0,0,Aug,2,2,2,2,New_Visitor,FALSE,TRUE
Customer263,2,10.3,0,0,142,4204.433333,0.009722222,0.021345899,0.770991864,0,Jul,2,2,4,13,Returning_Visitor,FALSE,FALSE
Customer264,7,445.3333333,1,135.5,52,1896.272222,0.005310734,0.013192815,3.795661017,0,Mar,3,2,6,1,Returning_Visitor,FALSE,FALSE
Customer265,4,133.8,2,54.4,13,421.7857143,0,0.023529412,0,0,Nov,1,1,3,2,New_Visitor,FALSE,FALSE
Customer266,0,0,0,0,3,75,0.066666667,0.133333333,0,0,Dec,3,2,1,20,Returning_Visitor,FALSE,FALSE
Customer267,0,0,0,0,3,55,0,0.066666667,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
Customer268,0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
Customer269,4,91,3,135.5,69,3596.933967,0.004761905,0.00985167,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
Customer270,0,0,2,27,40,735.5151515,0,0.015547416,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE,FALSE
Customer271,2,91.65,0,0,11,553.3433333,0.015384615,0.023589744,11.62063524,0,Oct,1,1,3,4,Returning_Visitor,TRUE,FALSE
Customer272,3,37,0,0,21,1231.5,0,0.016,0,0,Nov,2,4,9,8,New_Visitor,TRUE,TRUE
Customer273,0,0,0,0,9,165.5833333,0.007407407,0.06,0,0,Dec,3,2,1,3,Returning_Visitor,FALSE,FALSE
Customer274,0,0,0,0,10,1656.666667,0.06,0.1,0,0,Mar,4,2,1,3,Returning_Visitor,FALSE,FALSE
Customer275,0,0,0,0,4,28,0,0.05,0,0.6,May,4,1,1,1,Returning_Visitor,FALSE,FALSE
Customer276,0,0,0,0,37,4339.366667,0.009009009,0.036036036,13.6630847,0,Sep,2,2,4,1,Returning_Visitor,FALSE,FALSE
Customer277,0,0,0,0,1,0,0.2,0.2,0,0,May,6,7,3,15,Returning_Visitor,FALSE,FALSE
Customer278,0,0,1,5,10,649.5,0,0.02,0,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer279,0,0,0,0,4,41.4,0.075,0.125,0,0,Jul,3,2,6,1,Returning_Visitor,FALSE,FALSE
Customer280,0,0,0,0,9,78.25,0.077777778,0.088888889,0,0,May,1,1,3,2,Returning_Visitor,TRUE,FALSE
Customer281,0,0,3,45.5,117,3228.502137,0.005932203,0.018995891,0,0,Nov,1,2,1,2,Returning_Visitor,TRUE,FALSE
Customer282,0,0,0,0,39,1294.599603,0.002702703,0.011568387,0,0,Nov,3,2,1,20,Returning_Visitor,TRUE,FALSE
Customer283,5,73,0,0,18,498.3333333,0.01,0.04,0,0,May,2,4,7,3,Returning_Visitor,FALSE,FALSE
Customer284,4,243.68,0,0,12,1256,0,0.01875,0,0,June,2,2,3,1,New_Visitor,FALSE,FALSE
Customer285,1,19,0,0,29,605.6722222,0.003448276,0.025517241,0,0.8,May,3,2,3,6,Returning_Visitor,FALSE,FALSE
Customer286,0,0,0,0,5,87,0.04,0.06,0,0.6,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
Customer287,3,44.3,0,0,17,468.85,0.01,0.006666667,64.2879309,0,Aug,1,2,1,2,Returning_Visitor,FALSE,TRUE
Customer288,1,15,0,0,12,189.6666667,0.015384615,0.028205128,0,0,May,3,2,6,1,Returning_Visitor,FALSE,FALSE
Customer289,5,238.375,0,0,24,2174.375,0.008928571,0.017460317,27.07791667,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
Customer290,1,6,0,0,21,332.8,0,0.008695652,0,0,Sep,2,5,4,5,Returning_Visitor,TRUE,FALSE
Customer291,0,0,0,0,1,0,0.2,0.2,0,0,Aug,2,2,1,4,Returning_Visitor,TRUE,FALSE
Customer292,0,0,0,0,2,0,0.2,0.2,0,0.6,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
Customer293,0,0,0,0,4,105.5,0,0.05,0,0,Dec,2,2,2,2,Returning_Visitor,FALSE,FALSE
Customer294,3,34.25,2,17,60,2335.125,0.0015625,0.01875,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,FALSE
Customer295,4,438.8,0,0,4,599,0,0.011111111,0,0,Aug,3,2,3,5,New_Visitor,TRUE,FALSE
Customer296,0,0,0,0,2,134,0,0.1,0,0,Mar,3,2,7,9,Returning_Visitor,TRUE,FALSE
Customer297,3,397.7,4,1093.3,66,4152.7631,0.014979592,0.017561939,6.282904602,0,Sep,3,2,8,4,Returning_Visitor,TRUE,FALSE
Customer298,5,427,2,108,36,1564.161905,0.018333333,0.024900794,0,0,May,3,3,1,2,Returning_Visitor,FALSE,FALSE
Customer299,0,0,0,0,6,172.2083333,0.033333333,0.044444444,0,0,Dec,3,2,6,2,New_Visitor,FALSE,TRUE
Customer300,0,0,0,0,54,3371.05,0.003773585,0.022012579,0,0,Jul,2,4,1,3,Returning_Visitor,FALSE,FALSE
Customer301,4,182,0,0,15,484,0,0.015686275,0,0,May,2,6,9,3,Returning_Visitor,FALSE,FALSE
Customer302,2,68.6,0,0,10,184.6,0,0.016666667,0,0,Sep,2,2,3,2,New_Visitor,FALSE,FALSE
Customer303,16,932.7971429,0,0,40,991.7155466,0.008888889,0.011659808,0,0,Sep,1,2,1,1,Returning_Visitor,FALSE,FALSE
Customer304,0,0,0,0,2,70,0,0.1,0,0,May,1,1,1,4,Returning_Visitor,TRUE,FALSE
Customer305,1,0,0,0,24,991.4222222,0,0.008333333,17.62211147,0,Nov,2,2,4,2,New_Visitor,TRUE,TRUE
Customer306,2,55.375,1,566,29,1978.14881,0.001904762,0.016222222,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE,FALSE
Customer307,0,0,3,470,84,3882.025758,0.004909561,0.02088789,10.21229767,0,May,2,4,1,1,Returning_Visitor,FALSE,FALSE
Customer308,3,14,0,0,36,947.8833333,0,0.006078431,0,0,Dec,2,2,1,10,Returning_Visitor,FALSE,FALSE
Customer309,4,15,1,4,44,950.625,0,0.004444444,0,0,Nov,2,2,8,1,New_Visitor,FALSE,FALSE
Customer310,0,0,0,0,3,103,0,0.022222222,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
Customer311,0,0,0,0,22,356.8,0,0.016666667,0,0,Mar,2,2,2,8,Returning_Visitor,FALSE,FALSE
Customer312,0,0,1,15,103,3626.003223,0.00751634,0.035131628,0,0,Nov,1,1,4,2,Returning_Visitor,TRUE,FALSE
Customer313,0,0,0,0,2,162,0,0.05,0,0,May,2,4,1,4,Returning_Visitor,FALSE,FALSE
Customer314,7,243.7469512,1,1073,33,4931.198912,0.016666667,0.028235129,25.10043261,0,Nov,3,2,2,2,Returning_Visitor,FALSE,FALSE
Customer315,0,0,0,0,12,1178.666667,0.024242424,0.053030303,0,0,Mar,1,1,6,3,Returning_Visitor,FALSE,FALSE
Customer316,2,14,2,189,134,6732.124414,0.008018648,0.025030224,0,0,Nov,1,8,3,11,Returning_Visitor,FALSE,FALSE
Customer317,1,43,1,0,3,65,0,0.04,0,0.6,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
Customer318,0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,8,3,Returning_Visitor,FALSE,FALSE
Customer319,0,0,0,0,8,362.75,0.025,0.075,0,0,Nov,2,5,3,8,Returning_Visitor,FALSE,FALSE
Customer320,6,132.025,3,79.7,45,1620.141667,0,0.009333333,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer321,0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,6,10,Returning_Visitor,FALSE,FALSE
Customer322,0,0,0,0,11,219.5,0.018181818,0.046060606,0,0.6,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
Customer323,5,39.7,0,0,14,253.6,0,0.018333333,0,0,Sep,2,2,4,4,Returning_Visitor,FALSE,FALSE
Customer324,0,0,0,0,9,269.75,0.022222222,0.048148148,0,0,Dec,3,2,5,6,Returning_Visitor,FALSE,FALSE
Customer325,9,174.2083333,2,383.75,151,9018.123741,0.012820513,0.02459296,0,0,Nov,1,2,1,1,Returning_Visitor,TRUE,FALSE
Customer326,0,0,0,0,3,13,0.066666667,0.133333333,0,0,Dec,3,2,3,1,Returning_Visitor,TRUE,FALSE
Customer327,7,63.5,5,100.25,62,1573.233333,0,0.004594595,0,0,Mar,2,2,6,3,Returning_Visitor,TRUE,FALSE
Customer328,0,0,0,0,13,94.5,0.015384615,0.046153846,0,0.4,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
Customer329,4,160.2,2,21.2,43,1568.320833,0.009183673,0.02292517,28.05716135,0,Oct,1,1,3,2,Returning_Visitor,FALSE,FALSE
Customer330,0,0,0,0,3,13,0.066666667,0.133333333,0,0,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
Customer331,6,112.5,0,0,47,1882.113409,0.004,0.019314286,17.527656,0,Mar,1,1,4,3,Returning_Visitor,FALSE,FALSE
Customer332,0,0,1,0,21,472.5,0.019047619,0.019047619,34.27708553,0,Nov,1,1,1,10,Returning_Visitor,FALSE,TRUE
Customer333,0,0,2,47,32,898.8333333,0.068571429,0.102285714,0,0,May,3,2,4,1,Returning_Visitor,FALSE,FALSE
Customer334,1,150.5,0,0,18,635.3333333,0,0.011764706,57.5907585,0,Nov,2,2,1,2,New_Visitor,TRUE,TRUE
Customer335,1,23.2,0,0,27,1061.55,0.003703704,0.018518519,43.29821166,0,Aug,2,2,6,5,Returning_Visitor,FALSE,TRUE
Customer336,10,790.9,0,0,54,2702.390385,0.003076923,0.018518854,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
Customer337,0,0,0,0,4,161.25,0,0.05,0,0,Nov,1,1,3,2,New_Visitor,TRUE,FALSE
Customer338,0,0,0,0,5,97.16666667,0,0.033333333,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
Customer339,4,64,0,0,53,1200.892857,0.001818182,0.018030303,0,0,Mar,2,2,4,1,Returning_Visitor,TRUE,FALSE
Customer340,0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,2,3,Returning_Visitor,FALSE,FALSE
Customer341,4,192.5714286,8,1193.125,146,8150.556716,0.001290323,0.01127957,1.842913617,0,Nov,2,4,4,2,Returning_Visitor,TRUE,FALSE
Customer342,0,0,0,0,6,196.5,0,0.016666667,0,0,Nov,1,1,7,2,Returning_Visitor,FALSE,FALSE
Customer343,2,30.2,0,0,29,630.3266667,0.006666667,0.023333333,0,0,Sep,2,2,6,1,Returning_Visitor,FALSE,FALSE
Customer344,1,5,0,0,13,271,0,0.003571429,0,0,Mar,1,1,2,2,New_Visitor,TRUE,FALSE
Customer345,1,0,3,82,120,2895.129762,0.001626016,0.005813008,16.96317099,0,Nov,1,2,1,11,Returning_Visitor,FALSE,TRUE
Customer346,4,32,1,43.5,311,12500.35306,0.001387656,0.014687275,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE,FALSE
Customer347,0,0,0,0,8,106.0833333,0.025,0.05625,0,0,Dec,1,1,2,1,Returning_Visitor,FALSE,FALSE
Customer348,7,290.6666667,0,0,35,1384.533333,0.001754386,0.016885965,12.68583158,0,May,2,2,2,2,Returning_Visitor,TRUE,FALSE
Customer349,3,90,0,0,4,126,0,0.014285714,0,0,May,2,2,6,5,New_Visitor,FALSE,FALSE
Customer350,1,0,1,66.4,14,668.3166667,0.014285714,0.028571429,44.89345937,0,Oct,4,2,1,20,Returning_Visitor,TRUE,TRUE
Customer351,2,34.91666667,1,33.5,21,496.4821429,0.008695652,0.025120773,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE
Customer352,0,0,0,0,7,277,0,0.042857143,0,0.2,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
Customer353,0,0,2,30.66666667,13,307.5714286,0.013333333,0.052777778,0,1,May,1,1,1,2,Returning_Visitor,TRUE,FALSE
Customer354,2,19.6,0,0,22,1089.5,0,0.026086957,0,0,Oct,2,5,1,3,Returning_Visitor,FALSE,FALSE
Customer355,0,0,0,0,72,2347.716667,0.028169014,0.037793427,0,0.8,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
Customer356,0,0,0,0,40,952.9666667,0.001666667,0.016666667,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE
Customer357,0,0,0,0,42,1022.384615,0.014634146,0.031939605,0,0,Nov,1,1,2,10,Returning_Visitor,TRUE,FALSE
Customer358,0,0,0,0,10,244.6666667,0.005,0.065,0,0,Dec,1,1,1,1,Returning_Visitor,FALSE,FALSE
Customer359,0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
Customer360,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer361,0,0,0,0,4,127,0,0.075,0,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
Customer362,2,45.5,0,0,2,317.25,0,0.066666667,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer363,0,0,0,0,2,94,0,0.1,0,0,Nov,2,4,2,8,Returning_Visitor,FALSE,FALSE
Customer364,0,0,0,0,3,53,0.066666667,0.088888889,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE,FALSE
Customer365,0,0,0,0,8,361,0,0.025,0,0,Dec,2,2,3,3,Returning_Visitor,FALSE,FALSE
Customer366,0,0,0,0,21,830,0.052380952,0.1,0,0.2,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
Customer367,4,87.25,0,0,37,1336.208333,0.009756098,0.03902439,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer368,3,119.0295082,2,696.2,37,1305.527286,0.015384615,0.022135467,6.324477083,0,Aug,1,2,8,2,Returning_Visitor,TRUE,TRUE
Customer369,5,46.8,0,0,33,743.2666667,0.005,0.021666667,0,0,Nov,2,2,4,1,Returning_Visitor,TRUE,FALSE
Customer370,0,0,0,0,8,56.33333333,0,0.0125,0,1,May,2,2,1,4,Returning_Visitor,TRUE,FALSE
Customer371,4,71.7,0,0,8,74.6,0.109090909,0.127272727,0,0,Jul,3,2,6,13,Returning_Visitor,FALSE,FALSE
Customer372,4,131.4,0,0,4,199.4,0,0.025,0,0,Aug,2,6,3,5,New_Visitor,FALSE,FALSE
Customer373,4,766.8333333,0,0,217,4153.276587,7.09E-05,0.005893497,0,0,May,2,2,1,6,Returning_Visitor,TRUE,FALSE
Customer374,1,0,2,11,50,1799.666667,0.056410256,0.083012821,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer375,0,0,0,0,19,866.3333333,0,0.025,14.58941181,0,Dec,2,4,3,2,Returning_Visitor,TRUE,FALSE
Customer376,0,0,0,0,12,631.75,0.054545455,0.072727273,76.05518858,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer377,3,208,0,0,16,1037.819444,0.020833333,0.028125,0,0,Nov,1,1,1,8,Returning_Visitor,TRUE,FALSE
Customer378,0,0,2,39.66666667,89,3509.130952,0.005617978,0.015248796,42.8662809,0,May,2,4,3,6,Returning_Visitor,TRUE,FALSE
Customer379,1,20,0,0,38,1264,0,0.028947368,31.48142512,0,Dec,2,6,9,3,Returning_Visitor,FALSE,FALSE
Customer380,1,21,3,116,21,613.6666667,0.008333333,0.023611111,0,0,Mar,1,2,1,1,Returning_Visitor,FALSE,FALSE
Customer381,0,0,0,0,19,273.7083333,0.021052632,0.035087719,0,0,Nov,3,2,4,11,Returning_Visitor,TRUE,TRUE
Customer382,0,0,0,0,6,4,0.142857143,0.157142857,0,0.6,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
Customer383,2,20.2,0,0,7,114.5333333,0,0.05,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer384,0,0,0,0,13,255.0833333,0,0.015384615,0,0,Dec,2,2,8,1,Returning_Visitor,FALSE,FALSE
Customer385,0,0,0,0,6,529.5,0,0.04,44.443614,0,Dec,2,2,2,1,Returning_Visitor,FALSE,TRUE
Customer386,9,189.1098485,3,39,73,3059.013889,0.012345679,0.024897119,16.74209908,0,Nov,2,2,3,2,Returning_Visitor,TRUE,TRUE
Customer387,0,0,0,0,1,0,0.2,0.2,0,0,Feb,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer388,0,0,0,0,4,46.25,0,0.1,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
Customer389,0,0,0,0,8,272.9,0.05,0.075,0,0,Oct,1,1,1,1,New_Visitor,FALSE,FALSE
Customer390,3,204.75,0,0,46,1942.933333,0.010119048,0.013333333,0,0,May,1,1,1,4,Returning_Visitor,FALSE,FALSE
Customer391,4,85.6,0,0,1,5,0,0.033333333,0,0,Sep,2,4,1,5,New_Visitor,FALSE,TRUE
Customer392,4,264.1333333,1,152.2,47,906.1166667,0,0.002614379,0,0,Aug,3,2,3,2,New_Visitor,TRUE,FALSE
Customer393,2,17.33333333,0,0,89,3401.3,0.002222222,0.014835979,5.133911853,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
Customer394,9,255.4166667,2,94.16666667,22,612.8194444,0.015018315,0.025760906,22.31126324,0,Nov,3,2,4,2,Returning_Visitor,TRUE,TRUE
Customer395,0,0,3,541,32,776.9232515,0.001176471,0.013779093,0,0,Nov,1,1,3,20,Returning_Visitor,FALSE,FALSE
Customer396,0,0,0,0,13,472.4333333,0,0.004395604,0,0,Jul,2,2,3,2,Returning_Visitor,FALSE,FALSE
Customer397,2,109.8,0,0,55,1988.931429,0.007272727,0.005330144,5.79089525,0,Jul,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer398,0,0,0,0,2,34.5,0,0.1,0,0,Nov,2,2,3,3,Returning_Visitor,TRUE,FALSE
Customer399,1,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,10,Returning_Visitor,FALSE,FALSE
Customer400,2,75,0,0,14,851,0,0.014285714,22.88908649,0,Mar,1,1,1,2,New_Visitor,TRUE,TRUE
Customer401,5,501.75,0,0,18,628.5833333,0.004761905,0.012698413,37.02263046,0,Nov,2,2,3,3,Returning_Visitor,FALSE,TRUE
Customer402,11,1284.3375,3,303.625,96,2478.070833,0.007355769,0.018144023,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE
Customer403,2,33,0,0,13,1649,0,0.033333333,0,0,May,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer404,0,0,0,0,32,2787.75,0.00625,0.003125,0,0,Nov,1,1,1,2,New_Visitor,FALSE,FALSE
Customer405,5,271.75,1,0,40,675.2020988,0.015,0.019412202,0,0,Oct,2,2,3,2,Returning_Visitor,FALSE,FALSE
Customer406,0,0,0,0,2,11,0,0.1,0,0,Dec,2,2,2,13,Returning_Visitor,FALSE,FALSE
Customer407,1,512,0,0,5,322,0,0.06,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer408,3,54.8,1,28.2,24,203.0677778,0,0.008,44.35972562,0,June,2,2,1,4,Returning_Visitor,FALSE,TRUE
Customer409,0,0,0,0,29,364.1666667,0.020689655,0.01954023,0,0,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
Customer410,4,87.5,1,20,36,1279.166667,0,0.010810811,0,0,Mar,2,2,1,6,Returning_Visitor,FALSE,FALSE
Customer411,5,248.8,4,116,26,595.3416667,0.026728111,0.023763441,10.17002765,0.2,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
Customer412,3,334.6,0,0,20,1201.6,0.011111111,0.022222222,0,0.2,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
Customer413,4,140.5833333,2,385,53,1609.990079,0.003571429,0.028928571,7.209305119,0,Dec,2,2,5,2,Returning_Visitor,TRUE,FALSE
Customer414,0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,7,2,Returning_Visitor,TRUE,FALSE
Customer415,0,0,0,0,14,128.5,0.071428571,0.114285714,0,1,May,3,2,1,13,Returning_Visitor,TRUE,FALSE
Customer416,0,0,0,0,2,29.2,0,0.05,0,0,Jul,1,1,4,3,Returning_Visitor,FALSE,FALSE
Customer417,4,75.86666667,0,0,72,1822.866667,0.006756757,0.024774775,11.34860076,0,June,2,2,7,1,Returning_Visitor,FALSE,FALSE
Customer418,0,0,0,0,76,2854.783333,0.005866667,0.019555556,0,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
Customer419,1,0,0,0,17,1314.25,0.045833333,0.1,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
Customer420,9,164.3333333,0,0,102,4227.094444,0,0.00849359,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
Customer421,7,105.2083333,2,139.5,98,3452.2625,0.003543956,0.02462704,0,0,Nov,4,1,1,3,Returning_Visitor,FALSE,FALSE
Customer422,0,0,0,0,29,1073.295779,0.013793103,0.017471264,0,0,Dec,1,1,1,3,Returning_Visitor,TRUE,FALSE
